id,theme,categorie,difficulte,type,question,reponse,choix2,choix3,choix4,explication,indices,media_url,media_debut,media_duree,actif,utilisations,epoque,anecdote
Q0765,Insolite,Histoire insolite,3,QCM,De quelle couleur étaient la plupart des carottes avant le XVIIe siècle ?,Violettes ou jaunes,Oranges,Bleues,Rouges,La carotte orange a été popularisée par les maraîchers hollandais au XVIIe siècle.,,,0,15,oui,0,,"Une légende dit qu'ils l'auraient sélectionnée en hommage à la maison d'Orange-Nassau. C'est sympathique, mais pas prouvé."
Q0766,Insolite,Histoire insolite,4,VF,Albert Einstein s'est vu proposer la présidence de l'État d'Israël.,Vrai,,,,"Vrai, en 1952. Il a refusé, se disant dépourvu « d'aptitude naturelle et d'expérience pour traiter avec les gens ».",,,0,15,oui,0,Avant 1970,"Il avait 73 ans. Il a expliqué qu'il était « profondément touché », mais qu'il se sentait plus à l'aise avec les équations."
Q0767,Insolite,Histoire insolite,4,QCM,Qui a volé la Joconde au Louvre en 1911 ?,Un vitrier italien,Arsène Lupin,Pablo Picasso,Un gardien du musée,"Vincenzo Peruggia, qui avait travaillé au Louvre. Il l'a gardée 2 ans chez lui, à Paris, avant d'être arrêté à Florence.",,,0,15,oui,0,,"Guillaume Apollinaire a été brièvement emprisonné, et Picasso interrogé ! Le vol a rendu la Joconde mondialement célèbre."
Q0768,Insolite,Histoire insolite,5,VF,Le président américain Abraham Lincoln est au temple de la renommée de la lutte.,Vrai,,,,"Vrai : il a perdu un seul combat sur environ 300 dans sa jeunesse, selon la légende. Il est entré au Wrestling Hall of Fame en 1992.",,,0,15,oui,0,Années 90,"Il mesurait 1,93 m, le plus grand président américain. Il aurait défié des spectateurs en lançant : « Je suis le plus costaud du coin ! »"
Q0769,Insolite,Monde bizarre,1,QCM,Quel animal est le symbole officiel de l'Écosse ?,La licorne,Le lion,Le cerf,Le dragon,"La licorne, symbole de pureté et de puissance, figure dans les armoiries écossaises depuis le XIIe siècle.",,,0,15,oui,0,,"Sur les armoiries du Royaume-Uni, la licorne écossaise fait face au lion anglais. Elle est enchaînée : on disait qu'une licorne libre était indomptable."
Q0770,Insolite,Monde bizarre,2,VF,Il y a plus de moutons que d'habitants en Nouvelle-Zélande.,Vrai,,,,Vrai : environ 25 millions de moutons pour un peu plus de 5 millions d'habitants.,,,0,15,oui,0,,"Dans les années 1980, il y en avait 70 millions, soit 22 par habitant !"
Q0771,Insolite,Monde bizarre,2,VF,"En Suisse, il est interdit de n'avoir qu'un seul cochon d'Inde.",Vrai,,,,"Vrai : animal social, il doit vivre avec au moins un congénère selon la loi sur la protection des animaux (2008).",,,0,15,oui,0,Années 2000,Un service de « location de cochon d'Inde » existe même pour tenir compagnie à un animal devenu veuf.
Q0772,Insolite,Monde bizarre,2,QCM,Dans quel pays n'y a-t-il (presque) pas de moustiques ?,L'Islande,La Norvège,Le Groenland,La Finlande,Les cycles de gel et dégel y empêcheraient les larves de se développer.,,,0,15,oui,0,,"Un premier moustique a pourtant été capturé en Islande en 2025, sans doute signe du réchauffement."
Q0773,Insolite,Monde bizarre,3,VF,Le Canada compte plus de lacs que tous les autres pays du monde réunis.,Vrai,,,,Vrai : il possède environ 60 % des lacs de la planète.,,,0,15,oui,0,,"On en compte plus de 2 millions, dont environ 31 000 de plus de 3 km². Merci les glaciers de la dernière ère glaciaire !"
Q0774,Insolite,Monde bizarre,3,QCM,Quel est le premier pays à fêter le Nouvel An ?,Les Kiribati,Le Japon,La Nouvelle-Zélande,Les Samoa américaines,"L'île Kiritimati (Christmas), aux Kiribati, est dans le fuseau UTC+14.",,,0,15,oui,0,,"Les Samoa américaines, à quelques centaines de kilomètres, sont parmi les derniers : presque 25 heures d'écart entre voisins."
Q0775,Insolite,Monde bizarre,3,VF,Il a déjà neigé dans le Sahara.,Vrai,,,,"Vrai : notamment en 1979, 2016, 2018 et 2022 autour d'Aïn Sefra, en Algérie.",,,0,15,oui,0,Années 70,Les températures nocturnes dans le désert peuvent passer sous zéro. Il suffit alors d'un peu d'humidité.
Q0776,Insolite,Monde bizarre,4,VF,La tour Eiffel grandit d'une dizaine de centimètres en été.,Vrai,,,,Vrai : le fer se dilate avec la chaleur. Elle peut prendre jusqu'à une quinzaine de centimètres.,,,0,15,oui,0,,"Au soleil, un côté se dilate plus que l'autre : son sommet s'éloigne légèrement du soleil au cours de la journée."
Q0777,Insolite,Monde bizarre,4,VF,Les bananes sont légèrement radioactives.,Vrai,,,,"Vrai, grâce au potassium 40 qu'elles contiennent. Mais il faudrait en manger des millions d'un coup pour que ce soit dangereux.",,,0,15,oui,0,,Les physiciens parlent même de la « dose équivalente banane » pour expliquer la radioactivité au public.
Q0778,Insolite,Monde bizarre,5,VF,"Sur Vénus, un jour dure plus longtemps qu'une année.",Vrai,,,,"Vrai : Vénus tourne sur elle-même en 243 jours terrestres, et autour du Soleil en 225 jours.",,,0,15,oui,0,,"Elle tourne en plus à l'envers : sur Vénus, le Soleil se lève à l'ouest et se couche à l'est."
Q0779,Insolite,Mots et objets,1,QCM,D'où vient le mot « robot » ?,Du tchèque,Du japonais,De l'anglais,Du latin,"De « robota », la corvée. Il apparaît en 1920 dans une pièce de théâtre de Karel Čapek.",,,0,15,oui,0,,"C'est Josef, le frère de Karel Čapek, qui lui aurait soufflé le mot. Dans la pièce, les robots finissent par se révolter contre les humains."
Q0780,Insolite,Mots et objets,2,QCM,Dans quel pays a été inventé le jeu Tetris ?,En URSS,Au Japon,Aux États-Unis,En Corée du Sud,"Créé en 1984 par Alexeï Pajitnov, informaticien à Moscou.",,,0,15,oui,0,Années 80,"Pajitnov n'a touché ses premiers droits qu'en 1996. Le nom mélange « tétra » (4, le nombre de carrés par pièce) et « tennis », son sport préféré."
Q0781,Insolite,Mots et objets,2,VF,La Joconde n'a ni sourcils ni cils.,Vrai,,,,"Vrai, à l'œil nu. Un examen en haute résolution a retrouvé la trace d'un sourcil effacé par le temps ou les restaurations.",,,0,15,oui,0,,Le tableau mesure seulement 77 cm sur 53. Beaucoup de visiteurs sont surpris par sa petite taille.
Q0782,Insolite,Mots et objets,3,QCM,Quel mot a longtemps été présenté comme le plus long du dictionnaire français ?,Anticonstitutionnellement,Intergouvernementalisations,Hippopotomonstrosesquippedaliophobie,Désinstitutionnalisation,"25 lettres. On trouve aujourd'hui plus long, comme « intergouvernementalisations » (27 lettres).",,,0,15,oui,0,,La peur des mots longs s'appelle… l'hippopotomonstrosesquippedaliophobie. Les linguistes ont un certain sens de l'humour.
Q0783,Insolite,Mots et objets,3,VF,Une pomme flotte sur l'eau parce qu'elle contient environ 25 % d'air.,Vrai,,,,"Vrai : sa chair est pleine de petites poches d'air, ce qui la rend moins dense que l'eau.",,,0,15,oui,0,,C'est ce qui permet le jeu traditionnel d'Halloween aux États-Unis : attraper des pommes dans une bassine avec les dents.
Q0784,Insolite,Mots et objets,4,QCM,Combien de fois environ un cœur humain bat-il en une vie de 80 ans ?,3 milliards,30 millions,300 millions,30 milliards,"Environ 100 000 battements par jour, soit près de 3 milliards en 80 ans.",,,0,15,oui,0,,Il pompe environ 7 000 litres de sang par jour : de quoi remplir une petite piscine hors-sol chaque jour.
Q0785,Insolite,Mots et objets,4,QCM,Quel est le groupe sanguin le plus rare chez l'humain ?,Le « sang doré » (Rh nul),AB négatif,O négatif,B positif,Moins de 50 personnes connues dans le monde. Il ne possède aucun antigène du système Rhésus.,,,0,15,oui,0,,"On l'appelle « sang doré » car il peut être transfusé à toute personne ayant un groupe Rhésus rare, mais ses porteurs ne peuvent recevoir que du Rh nul."
Q0786,Insolite,Mots et objets,5,VF,Le son se propage plus vite dans l'eau que dans l'air.,Vrai,,,,"Vrai : environ 1 500 m/s dans l'eau contre 340 m/s dans l'air, plus de quatre fois plus vite.",,,0,15,oui,0,,"Dans l'acier, il file à près de 6 000 m/s. C'est pour ça que, dans les westerns, on colle l'oreille aux rails pour entendre le train arriver."
Q0787,Actualité,2024,1,QCM,Où a été allumée la vasque olympique des Jeux de Paris 2024 ?,"Dans le jardin des Tuileries, sous un ballon",Au sommet de la tour Eiffel,Au Stade de France,Sur le parvis de Notre-Dame,"La vasque, accrochée à un ballon inspiré de celui des frères Montgolfier, s'élevait chaque soir au-dessus des Tuileries.",Actualité 2024,,0,15,oui,0,Années 2020,Elle a été allumée par Marie-José Pérec et Teddy Riner. La « flamme » était en fait de la lumière et de la vapeur d'eau : une première sans combustion. Des foules immenses sont venues la voir s'élever chaque soir.
Q0788,Actualité,2024,1,QCM,Quelle chanteuse a clôturé la cérémonie d'ouverture des JO de Paris 2024 depuis la tour Eiffel ?,Céline Dion,Lady Gaga,Aya Nakamura,Mylène Farmer,"Elle a interprété « L'Hymne à l'amour » d'Édith Piaf, son premier concert depuis l'annonce de sa maladie.",Actualité 2024,,0,15,oui,0,Années 2020,"Atteinte du syndrome de la personne raide, elle n'était pas montée sur scène depuis 2020. Lady Gaga, elle, avait chanté « Mon truc en plumes » de Zizi Jeanmaire."
Q0789,Actualité,2024,2,ESTIMATION,Combien de médailles d'or la France a-t-elle remporté aux JO de Paris 2024 ?,16,médailles d'or,2,,16 médailles d'or et 64 médailles au total : le meilleur bilan français depuis 1900.,Actualité 2024,,0,15,oui,0,Années 2020,"La France a fini 5e au classement des médailles. Les États-Unis et la Chine ont terminé à égalité avec 40 titres chacun ; les Américains sont passés devant grâce aux médailles d'argent."
Q0790,Actualité,2024,2,QCM,"En individuel à Paris 2024, Teddy Riner a décroché son… ?",3e titre olympique,1er titre olympique,2e titre olympique,4e titre olympique,Après Londres 2012 et Rio 2016. Il a ajouté un titre par équipes quelques jours plus tard.,Actualité 2024,,0,15,oui,0,Années 2020,"En finale par équipes contre le Japon, c'est lui qui a été tiré au sort pour le combat décisif… et il l'a gagné en quelques secondes."
Q0791,Actualité,2024,1,QCM,Quel pays a remporté l'Euro 2024 de football en Allemagne ?,L'Espagne,L'Angleterre,La France,L'Allemagne,"L'Espagne a battu l'Angleterre 2-1 en finale à Berlin : son 4e titre, un record.",Actualité 2024,,0,15,oui,0,Années 2020,"Lamine Yamal a fêté ses 17 ans la veille de la finale. Il est devenu le plus jeune buteur de l'histoire de l'Euro, contre la France en demi-finale."
Q0792,Actualité,2024,1,QCM,Quand la cathédrale Notre-Dame de Paris a-t-elle rouvert après l'incendie de 2019 ?,En décembre 2024,En avril 2024,En juillet 2025,Elle n'a pas encore rouvert,"Réouverture les 7 et 8 décembre 2024, un peu plus de 5 ans après l'incendie du 15 avril 2019.",Actualité 2024,,0,15,oui,0,Années 2020,Le chantier a mobilisé environ 2 000 artisans. Emmanuel Macron avait promis une reconstruction en 5 ans : pari (presque) tenu.
Q0793,Actualité,2024,2,QCM,"Qui a été nommé Premier ministre en janvier 2024, devenant le plus jeune de la Ve République ?",Gabriel Attal,Jordan Bardella,Sébastien Lecornu,Laurent Wauquiez,Il avait 34 ans. Il est resté à Matignon jusqu'en septembre 2024.,Actualité 2024,,0,15,oui,0,Années 2020,"Il battait le record de Laurent Fabius, nommé à 37 ans en 1984."
Q0794,Actualité,2024,2,QCM,Quel événement a suivi la dissolution de l'Assemblée nationale annoncée par Emmanuel Macron le 9 juin 2024 ?,Des élections législatives anticipées,Une élection présidentielle,Un référendum,Des élections européennes,"Les législatives ont eu lieu les 30 juin et 7 juillet 2024, sans qu'aucun camp n'obtienne la majorité.",Actualité 2024,,0,15,oui,0,Années 2020,"La dissolution a été annoncée le soir même des élections européennes. Le Nouveau Front populaire est arrivé en tête en sièges, devant le camp présidentiel et le Rassemblement national."
Q0795,Actualité,2024,3,QCM,"Quel Premier ministre a été renversé par une motion de censure le 4 décembre 2024, une première depuis 1962 ?",Michel Barnier,Gabriel Attal,Élisabeth Borne,François Bayrou,"Nommé en septembre 2024, il est resté trois mois à Matignon, le plus court passage de la Ve République à l'époque.",Actualité 2024,,0,15,oui,0,Années 2020,"La dernière censure réussie visait Georges Pompidou, en octobre 1962. François Bayrou lui a succédé le 13 décembre 2024."
Q0796,Actualité,2024,1,QCM,Qui a remporté l'élection présidentielle américaine de novembre 2024 ?,Donald Trump,Kamala Harris,Joe Biden,Ron DeSantis,"Il a battu Kamala Harris et a été investi le 20 janvier 2025 pour un second mandat, non consécutif au premier.",Actualité 2024,,0,15,oui,0,Années 2020,"Seul Grover Cleveland, à la fin du XIXe siècle, avait déjà fait deux mandats non consécutifs."
Q0797,Actualité,2024,2,QCM,Qui a remporté l'Eurovision 2024 à Malmö ?,Nemo (Suisse),Baby Lasagna (Croatie),Slimane (France),Käärijä (Finlande),"Avec « The Code ». La France, représentée par Slimane et « Mon amour », a terminé 4e.",Actualité 2024,,0,15,oui,0,Années 2020,"Nemo est la première personne non binaire à gagner l'Eurovision. C'était la 3e victoire de la Suisse, qui avait gagné la toute première édition en 1956."
Q0798,Actualité,2024,2,QCM,"Quel film français a été le plus vu en salle en 2024, avec plus de 10 millions d'entrées ?",Un p'tit truc en plus,Le Comte de Monte-Cristo,L'Amour ouf,Monsieur Aznavour,"Le premier film réalisé par l'humoriste Artus, tourné avec des acteurs en situation de handicap.",Actualité 2024,,0,15,oui,0,Années 2020,"« Le Comte de Monte-Cristo », avec Pierre Niney, a lui dépassé 9 millions d'entrées : deux films français à ce niveau la même année, du jamais-vu depuis longtemps."
Q0799,Actualité,2024,2,QCM,"Quel film a remporté la Palme d'or à Cannes en 2024, puis l'Oscar du meilleur film ?",Anora,Emilia Pérez,The Brutalist,Conclave,"Réalisé par l'Américain Sean Baker, il a remporté 5 Oscars en mars 2025.",Actualité 2024,,0,15,oui,0,Années 2020,"Sean Baker a égalé le record de Walt Disney : 4 Oscars la même soirée pour une seule personne (film, réalisation, scénario, montage)."
Q0800,Actualité,2024,3,QCM,Quel cyclone a ravagé Mayotte en décembre 2024 ?,Chido,Freddy,Belal,Garance,"Le 14 décembre 2024, le cyclone le plus violent à frapper l'île depuis près d'un siècle.",Actualité 2024,,0,15,oui,0,Années 2020,Les rafales ont dépassé 200 km/h. Les bidonvilles de l'île ont été presque entièrement détruits.
Q0801,Actualité,2024,3,QCM,Quel skipper a remporté le Vendée Globe 2024-2025 en battant le record de l'épreuve ?,Charlie Dalin,Yoann Richomme,Thomas Ruyant,Armel Le Cléac'h,"Arrivé en janvier 2025 aux Sables-d'Olonne, en un peu moins de 65 jours.",Actualité 2024,,0,15,oui,0,Années 2020,Il a pulvérisé de plus de 9 jours le record d'Armel Le Cléac'h (74 jours en 2017). Il était 2e de l'édition précédente.
Q0802,Actualité,2024,3,VF,"À cause des JO, le Tour de France 2024 ne s'est pas terminé à Paris.",Vrai,,,,"Vrai : il s'est achevé à Nice, par un contre-la-montre, une première depuis 1905. Tadej Pogačar l'a remporté.",Actualité 2024,,0,15,oui,0,Années 2020,"Le Tour était parti d'Italie (Florence). Pogačar a aussi gagné le Giro la même année, un doublé que personne n'avait réussi depuis Marco Pantani en 1998."
Q0803,Actualité,2024,4,QCM,Quelle organisation a reçu le prix Nobel de la paix 2024 ?,"Nihon Hidankyo, association de survivants d'Hiroshima et Nagasaki",Médecins sans frontières,L'UNRWA,La Croix-Rouge,Pour son combat en faveur d'un monde sans armes nucléaires.,Actualité 2024,,0,15,oui,0,Années 2020,Ces survivants de la bombe atomique s'appellent les « hibakusha ». L'association existe depuis 1956.
Q0804,Actualité,2024,3,QCM,Quel footballeur espagnol a remporté le Ballon d'or 2024 ?,Rodri,Lamine Yamal,Dani Carvajal,Pedri,"Le milieu de Manchester City, champion d'Europe avec l'Espagne.",Actualité 2024,,0,15,oui,0,Années 2020,"Vinícius Júnior, donné favori, et le Real Madrid avaient boycotté la cérémonie en apprenant qu'il ne gagnerait pas."
Q0805,Actualité,2025,1,QCM,Quel club a remporté sa première Ligue des champions en mai 2025 ?,Le Paris Saint-Germain,L'Inter Milan,Arsenal,Le FC Barcelone,"Victoire 5-0 contre l'Inter Milan à Munich, le plus large écart de l'histoire en finale.",Actualité 2025,,0,15,oui,0,Années 2020,"Désiré Doué, 19 ans, a marqué deux fois en finale. Marseille reste le seul autre club français vainqueur (1993)."
